SELIC;BVSP;ABEV3.SA;B3SA3.SA;BBAS3.SA;BBDC3.SA;BBDC4.SA;BBSE3.SA;BEEF3.SA;BRAP4.SA;BRFS3.SA;BRKM5.SA;BRML3.SA;BTOW3.SA;CCRO3.SA;CIEL3.SA;CMIG4.SA;COGN3.SA;CPFE3.SA;CSAN3.SA;CSNA3.SA;CVCB3.SA;CYRE3.SA;ECOR3.SA;EGIE3.SA;ELET3.SA;ELET6.SA;EMBR3.SA;ENBR3.SA;ENGI11.SA;EQTL3.SA;EZTC3.SA;FLRY3.SA;GGBR4.SA;GOAU4.SA;GOLL4.SA;HGTX3.SA;HYPE3.SA;IGTA3.SA;ITSA4.SA;ITUB4.SA;JBSS3.SA;KLBN11.SA;LAME4.SA;LREN3.SA;MGLU3.SA;MRFG3.SA;MRVE3.SA;MULT3.SA;PCAR3.SA;PETR3.SA;PETR4.SA;PRIO3.SA;QUAL3.SA;RADL3.SA;RAIL3.SA;RENT3.SA;SANB11.SA;SBSP3.SA;SULA11.SA;SUZB3.SA;TAEE11.SA;TOTS3.SA;UGPA3.SA;USIM5.SA;VALE3.SA;VIVT3.SA;VVAR3.SA;WEGE3.SA;YDUQ3.SA
0.0785287028423214;-0.027121765;-0.030680714;0.006680824;-0.011432374;0.010235211;-0.014298835;0.000353518;-0.008163286;0.001070836;-0.065827714;0.24545466;0.10648143;-0.099735191;0.084976233;-0.061574473;0.017473079;-0.077508583;0.022303342;-0.014677724;-0.127111816;0.002945978;0.100750419;0.043037932;-0.023709811;-0.110721305;-0.086127699;-0.034399462;-0.016366313;-0.058286877;0.041892147;0.061017004;0.022966569;-0.202951945;-0.178082062;-0.147601509;0.028300786;0.006160992;-0.023076932;0.001701747;-0.022140658;0.168032874;0.044195509;0.037851913;0.034733141;0.020864086;0.015360968;-0.053632128;0.021500295;0;-0.082837108;-0.070624982;0.311258252;0.049046265;-0.03863378;-0.034591236;0.009454716;0.048650658;-0.039052104;-0.022400634;0;0.118059053;0.129619937;-0.009406777;-0.012048328;-0.079441221;-0.009523623;-0.008264499;0.002504622;-0.028398317
-0.0290903804996094;0.073787504;0.053031454;0.120605965;0.107511498;0.10361144;0.128329313;-0.013780916;-0.011522647;0.400673309;-0.078549242;-0.049927007;0.227615203;0.17647056;-0.02819555;-0.046464039;0.185473343;0.013503466;0.013480927;0.055570158;0.06451604;0.097046344;0.260954035;0.035194216;0.022857177;-0.086804039;-0.045577545;0.125000031;0.048507325;0.096340171;0.068014794;0.166773196;0.065357579;0.129629473;0.170833291;0.354978438;0;0.069651855;0.117360273;0.120773547;0.100879218;0.043859626;-0.083521375;-0.01444462;0.030638831;0.205518782;-0.022692904;0.166358311;0.051704366;-0.021484772;-0.044273961;0.010087494;0.202938438;0.070649563;0.070436233;0.221498398;0.076849543;0.098924331;0.088919796;0.032775255;0;0.03471551;0.08527413;-0.033454911;0.280487882;0.253115237;0.069077668;-0.097222234;0.026453054;0.006329034
-0.237829700503743;0.030786597;0.037209324;0.028664257;0.06396646;0.015793163;0.022617009;0.055973721;-0.100749354;0.127403938;-0.086369776;-0.006453509;0.017041597;0.02500001;0.166344195;0.029822142;0.169584418;0.011843056;0.008290758;-0.009187958;0.037229324;0.097307644;0.003088828;0.077373963;0.032960895;0.031685107;-0.004451535;-0.003888938;-0.022775634;0.123631427;0.024440578;0.052573881;0.140600274;0.061475273;0.042704646;0.354632465;0;-0.010321202;0.043624157;0.108927473;0.106940461;-0.016806714;-0.036646824;-0.019726621;0.069934822;0.625988034;-0.032507746;0.11912842;0.029461876;0.13913043;-0.014206331;0.010652349;0.446183282;-0.043668012;-0.09312965;0.14399999;0.045595985;0.097413243;0.04880394;0.044653217;0;0.025629187;-0.028747436;-0.011487381;-0.060952397;0.016780647;-0.019376498;0.243076929;0.067246675;-0.0572326
0.198176928583749;-0.025171762;0.022421388;0.01419567;0.023195921;-0.017243731;-0.030563666;0.020265638;-0.096296144;-0.066524579;-0.049482973;-0.017940085;-0.028820523;0.028094322;-0.0022111;0.044151447;-0.034611831;-0.022806363;0.009005286;-0.026065226;-0.239565928;0.012968834;0.019245563;0.005234923;-0.043536981;-0.204281102;-0.10284567;-0.028060075;0.016023249;0.00442481;-0.012264874;0.001560905;-0.001877584;-0.159073295;-0.155290262;-0.016509363;0;0.0705057;0.054662425;-0.052227418;-0.052677292;-0.127350456;-0.022580559;-0.002435188;0.091790996;-0.149007959;-0.086399994;0.032742798;0.031264542;-0.227272753;-0.050751904;-0.045454481;0.240168868;0.047691512;0.001176553;-0.003496472;0.098095297;-0.19528531;-0.008820068;0.006354838;0;0.04270791;0.095109308;0.125517148;-0.099391572;-0.089547754;-0.046950695;-0.099009889;0.034965387;0.058705762
-0.298981627705714;0.006447741;0.001096543;-0.01451511;-0.02724294;0.016141758;0.032412034;0.023630123;0.06357991;-0.070791451;0.030562038;0.075275535;-0.030365649;0.083400749;-0.008219088;0.021547178;-0.139535007;0.12575295;0.008925086;-0.045033408;-0.14928636;0.071280211;-0.003021172;0.044247781;-0.038733372;0.056140336;0.03760782;-0.110937033;-0.037992887;0.002202659;-0.011652892;0.055584482;0.241607654;-0.100091718;-0.070706879;0.203836904;0;0.038336479;0.021509793;0.041053336;0.036496125;0.005876724;0.042904276;0.029336036;0.069413429;-0.617588192;0.264448291;0.110029473;0.021117666;-0.147058799;-0.052145075;-0.0358867;-0.07469671;0.094430762;0.149650717;0.021052555;0.135110221;-0.008318091;-0.067634788;0.005991642;0;0.002614352;0.003421087;-0.0167554;-0.040540362;-0.047115344;0.078466184;0.236263713;0.01724396;0.143022904
0.171318483449624;-0.041160191;0.024644087;-0.02741756;-0.13133434;-0.085352721;-0.093372771;-0.02643026;0.081188182;-0.036775585;0.088715725;-0.029584055;-0.014086424;-0.056053727;-0.063276905;-0.053526967;-0.128072785;-0.022363972;0.01115388;-0.004100337;-0.114838674;-0.026100061;-0.184339098;-0.025423637;-0.005910491;-0.238648983;-0.182290059;0.042317766;-0.005961293;-0.010989089;-0.071142801;-0.074777529;0.080921569;-0.02653068;-0.030434916;-0.223107548;0.051689863;-0.018629302;-0.041302386;-0.095046282;-0.093977519;-0.211684894;0.061185907;-0.133013438;-0.019373104;0.126621257;-0.127423771;-0.169565781;-0.053175965;0.172551825;-0.051532148;-0.072297895;-0.153633849;0.267438846;0.067457336;-0.028636886;-0.034795205;-0.067634364;-0.009224538;0.063132961;0;0.032283293;0.085611972;0.062908316;-0.068075203;-0.010921031;0.020264868;-0.179999953;0.07344606;-0.024677572
-0.145394798439832;0.003013825;-0.012718664;0.072204093;-0.051598484;0.020987955;0.023601604;-0.01546392;0.127289389;0.077405799;-0.095106163;0.032296996;-0.002504124;-0.073634272;0.019300365;0.083718805;0.057591727;0.025517241;0.008368284;-0.04024411;0.046647143;0.079666466;0.025257311;0.125000071;0.022610808;-0.094545425;-0.049246919;-0.052550259;0.063718283;0.061333259;0.014606674;-0.002248483;-0.055839413;0.077568148;0.114349883;-0.032051281;0.028925922;-0.057627249;0.03522012;0.009683064;0.034409922;-0.190830282;-0.028143881;-0.04109922;0.040837284;0.019921106;0.073015877;0.044016352;0.027645138;0;-0.030837008;-0.045524586;0;0.024268357;-0.016166367;0.02004718;0.038404134;-0.017295711;0.091724152;-0.008403522;0;-0.029074997;-0.000663917;0.035671403;0.158690084;0.067353642;-0.038135368;0.0894309;-0.068420821;-0.159286904
0.0136854530852544;0.048012719;0.045876631;0.037468424;0.070895191;0.099946374;0.080474042;-0.041884824;0.007311033;0.120388246;-0.05816333;0.090935769;0.104602555;0.13675213;0.010650947;0.060975777;0.054455538;0.014122397;0.013202566;0.043955858;0.061281318;0.100648608;0.116788111;0.032850176;0.031839598;0.084337324;0.015844008;0.042300029;0.012684995;0.042713755;0.046511559;0.103098555;0.12052252;0.036965008;0.058350021;0.185430408;0;0.006834589;0.114823872;0.0254989;0.015925011;0.179173025;-0.014171226;0.119285947;0.070125866;0.433129854;-0.050295879;0.059905219;0.100430367;-0.00023531;0.045454573;0.074373448;0.016847836;0.14285699;-0.015832159;0.195375793;0.154044212;0.020400159;0.059696747;-0.00847468;0;0.053539036;-0.005305253;-0.045407606;0.12391305;0.079310419;0.042262804;0.457711395;0.076694456;0.39534878
0;0.074560073;0.037075831;0.081526567;0.076824776;0.070261215;0.112980142;0.041261961;-0.066129086;0.164644689;0.151679376;0.021442097;0.030303033;0.390225586;0.022248287;-0.140612972;-0.016432042;0.200196844;0.008562898;0.068975199;0.140420079;0.071528777;0.076797592;0.000935495;0.074618083;0.305185222;0.231553781;0.136968991;0.060542772;0.006138679;0.077954179;0.137895807;0.06238855;0.11364781;0.076045636;0.265921806;0.019433152;0.054305166;0.019073552;0.111564197;0.092533183;0.12597397;0.078656206;0.134018528;0.044368008;0.548184684;0.110591905;-0.058614943;0.01683234;0;0.012318919;0.027087957;0.172902143;0.062500109;0.005072372;-0.00096714;0.147400555;0.104748736;-0.041728692;0.024501407;0;-0.022346643;0.03755203;0.004428764;0.332688663;0.120766942;0.088624152;0.143344693;0.080258291;0.265196065
-0.257714895379298;0.048831792;0.059415863;0.082730424;0.13937737;0.03620177;0.044354158;0.032828246;-0.03281509;-0.103422658;0.07408273;0.113355877;0.034558775;0.143320747;0.014318312;-0.004318239;-0.04773268;0.115748158;0.004798822;-0.061933116;0.105868723;0.071989436;0.047040829;0.066355139;0.004155057;0.121453028;0.10521182;-0.00759;-0.00656165;0.03431557;0.002127022;0.009874394;-0.070347023;-0.068354435;-0.065370996;0.178287773;0.066036954;0.091155527;0.04973244;0.082967724;0.074749082;-0.019607823;0.071845902;0.083283405;0.180832326;0.045210527;-0.092566664;0.020010035;0.007760233;0;0.131710799;0.120879196;0.057416236;0.098112235;0.092974618;0.170377565;-0.027929888;-0.01426542;0.035147728;-0.005005635;0;-0.011111237;0.007725671;0.025323225;0.129172799;-0.091505302;0.047873656;0.170149297;0.045938709;0.20069748
0;0.000188441;-0.006654067;-0.002087641;-0.013180705;-0.018061743;-0.010026051;-0.031435414;0.026785632;-0.004149355;-0.031092582;0.234032499;-0.098791769;0.004257313;0.052018027;0.018198251;-0.000723078;-0.102743121;0.010286441;0.033149169;-0.122788784;0.05494505;-0.072463842;0.069237453;-0.01241376;0.115890657;0.116791528;-0.124091731;-0.048877177;-0.035128593;-0.004081657;-0.044444478;-0.02002034;-0.008152103;-0.034026603;0.037453182;0.026361937;0.062111888;-0.019867441;-0.04986691;-0.029654018;-0.11294111;0.029972561;-0.086753195;-0.043814021;-0.140949512;-0.006182375;-0.080668417;-0.024955794;0;0.101834243;0.096078492;0.223012362;-0.076516989;0.042800007;0.050454892;0.002772821;0.039919541;-0.104567386;0.002236065;0;-0.078651632;0.040895446;0.037046912;0.132390674;0.007216737;0.008600228;-0.030612319;-0.002899333;-0.053565773
-0.0462807525640065;-0.03145018;-0.016268055;-0.024301508;-0.125060288;-0.0727142;-0.058003141;-0.030652735;-0.056521672;0.054583403;-0.130395491;-0.132925812;-0.046529895;-0.190296711;-0.130219935;0.023235367;-0.146183782;0.012964238;-0.236727257;-0.041978566;-0.126927689;0.040972225;-0.048437271;0.005364755;0.007031687;-0.150567005;-0.157063841;-0.001276335;-0.041666634;0.024271665;0.04836065;0.011627869;-0.09175899;0.01476298;-0.003710782;0.013718381;-0.12167244;-0.039474012;-0.002858546;-0.009542115;-0.01819927;0.049071632;-0.047344008;-0.156427036;-0.015951376;-0.10870961;0.065318832;0.055338577;-0.02741107;0;-0.08438577;-0.082886055;0.129140202;-0.123714382;0.125175603;0.025196902;0.038363753;0.010136131;0.097315552;-0.002231076;-0.116024581;0.051884977;-0.070901832;-0.101152357;-0.028376832;0.094704241;-0.101108158;-0.0315789;0.075190021;0.045005197
-0.129030259743731;0.061566464;0.05059528;-0.008157418;0.066015395;0.081722456;0.063257665;0.059895848;-0.018433277;0.173124804;-0.048856577;-0.028740409;0.052936348;0.192553847;0.020214765;0.032221347;0.04090917;0.015452444;-0.078132407;0.158247066;0.138587153;0.084844605;0.085385771;0.022443962;0.00225808;0.032568106;0.062734004;0.283758409;0.02360779;0.07819917;0.026583303;0.119074976;0.128860006;0.117328675;0.142011847;0.03988607;0.009058842;0.09589058;0.026583279;0.060154439;0.035762307;0.240202257;-0.014005489;0.149694989;0.048328141;0.446071245;0.068613179;0.126593283;0.024310909;0.003381663;0.060188211;0.046813902;0.276330224;0.029246371;0.052544311;-0.00384026;0.104763804;0.103114355;0.049846987;0.043040938;0.067389931;0.016048469;-0.01138478;0.068375996;0.063084231;0.157941264;0.07894917;0.081178656;0.056315053;0.070799368
0.0735731841844012;0.111397607;0.031484783;0.144863942;0.247014671;0.227418124;0.204501119;0.09196201;-0.095774721;0.089484772;-0.034153007;0.152554211;0.009426527;0.036585353;-0.029721404;0.142857087;0.091703056;-0.11684779;0.108527148;0.051566262;0.311455839;0.136700939;0.133131569;-0.073983807;0.012109267;0.051189194;0.043612346;0.000999903;-0.020714282;0.117216101;0.068044602;0.029099254;0.017670912;0.163166352;0.188255558;0.240410968;-0.127634764;0.035918057;0.091647564;0.224588961;0.227767694;0.024464928;0.011931667;-0.004176803;0.066781181;0.054099224;-0.069672161;0.00731371;0.023132605;0;0.259609359;0.223602475;0.079462053;-0.013225879;-0.080283194;0.100231316;0.168633374;0.16942095;0.059714587;0.109397369;0.105403922;-0.05576399;0.087322052;0.087200088;0.303296459;0.029557938;0.05703902;0.021437626;-0.017005883;0.067946246
-0.216558880148052;0.0066892;0.005484525;-0.017638014;0.053427369;-0.063142019;-0.048133713;-0.034339388;-0.057113007;0.092042037;-0.153606751;-0.06010938;-0.07159531;0.119529384;-0.189534154;-0.100074162;0.094666756;-0.046153894;0.122144447;-0.006187013;-0.076433284;0.018320336;0.024032102;-0.117647101;0.089315472;0.218396539;0.177712047;0.086913037;-0.029905104;0.081967291;0.022857122;0.091113089;-0.095666618;0.154166937;0.145348991;0.060187748;0.029082734;-0.050082724;-0.081627777;0.038520359;0.004598681;-0.013930475;0.014349497;-0.001181642;-0.088220765;0.076749174;-0.123348041;0.001982276;-0.032257954;0.058947927;0.086854626;0.089340029;-0.17893544;-0.060150339;-0.079237237;-0.002102361;0.00620716;0.025948686;0.034909362;0.051724502;0.052758951;0.017369744;-0.060308233;-0.076036299;0.038785797;0.086851444;-0.032835916;-0.027160497;-0.012237774;-0.032810145
0.123332758062257;-0.001345328;0.094090892;0.041764126;-0.010800561;0.045014842;0.019324971;0.005841881;-0.166299625;-0.078431315;-0.236965245;0.033591827;-0.02347027;0.077763769;-0.015747976;-0.129899155;0.042630718;-0.117008949;0.034898294;-0.042886736;-0.133004736;0.080334819;-0.003259452;-0.129353192;0.000255497;-0.152200157;-0.136200781;-0.008698312;0.000751874;0.067692229;-0.001396585;-0.050596473;0.023591554;-0.065651114;-0.09390872;0.127604102;-0.102608705;0.047508778;-0.005824545;0.052270883;0.018762864;-0.056508406;0.15642438;0.116112819;-0.002789444;0.075345116;-0.005025081;0.070484345;-0.021653927;0;0.009071275;-0.002329613;-0.186206883;-0.225043526;-0.027954268;-0.076544956;0.109678416;0.085395644;-0.070385248;0.035706989;0.533793269;0.059999904;-0.05664642;-0.047109578;-0.113636309;-0.052396697;0.04938279;0.034263919;-0.028521011;0.031563434
-0.0200469319452909;0.008773985;-0.030743633;-0.048459142;-0.105532464;-0.087398849;-0.036777508;-0.061154827;0.083223357;0.170500535;0.08628994;-0.048958218;-0.062661008;0.127145086;-0.039297939;-0.072015364;-0.011682136;0.0301471;-0.017883425;-0.041676644;-0.002272866;-0.042552878;-0.09090924;0.137142761;-0.030046405;-0.091904856;-0.053941856;0.030509443;0.123870644;-0.045245091;0.01075709;-0.106550961;-0.037951197;0.074193454;0.095238187;-0.10300229;-0.065646297;-0.123808706;-0.073519909;-0.01305805;-0.005555966;-0.064171209;0.025603815;0.058916764;-0.046797513;0.102000247;0.333333333;-0.052508278;-0.031450406;0.00358929;0.054366409;0.07286284;0.23118641;0.109373989;-0.080481257;0.129277628;-0.028900626;-0.041230588;0.034410049;-0.007615332;0.236758835;-0.020248244;0.111133353;-0.147630973;0.002544302;0.153044191;0.018270104;-0.003435963;0.022291665;-0.079345397
0;-0.108703478;-0.156022318;-0.139525724;-0.166893723;-0.181995608;-0.15572915;-0.051673841;-0.136585387;-0.12401564;-0.136290293;0.037376036;-0.056776606;-0.122837376;-0.138796064;-0.117187473;-0.03639723;-0.220514286;-0.053327884;0.003369693;-0.123006818;-0.120537964;-0.125080806;-0.17512477;0;-0.232826386;-0.265350871;0.015808474;-0.048236024;-0.090552272;-0.145607898;-0.104975147;-0.05859844;-0.106949946;-0.124695983;-0.305355318;-0.110994769;-0.104761823;-0.119887912;-0.174868957;-0.157173995;0.02605651;-0.004492183;-0.10927032;-0.090158738;0.016022297;-0.001262655;-0.075817867;-0.118006663;0.002948981;-0.097517599;-0.17205221;-0.018447113;-0.217659175;-0.094649589;-0.070033666;-0.113301298;-0.113618457;-0.25625712;-0.094356963;0.049683304;-0.041562157;-0.123437251;-0.172870117;-0.243119291;0.040271278;-0.059183631;-0.198520311;-0.033745811;-0.211598699
